Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,item_price,TotalSalesPerCountry
4210,ES-2018-3563838,2018-04-19,2018-04-22,First Class,MB-17305,Maria Bertelson,Consumer,Vienna,Vienna,Austria,Central,FUR-CH-10000603,Furniture,Chairs,"Hon Bag Chairs, Red",316.05,7,0.0,104.16,45.15,81162.0
4211,ES-2018-3563838,2018-04-19,2018-04-22,First Class,MB-17305,Maria Bertelson,Consumer,Vienna,Vienna,Austria,Central,OFF-SU-10001657,Office Supplies,Supplies,"Acme Box Cutter, High Speed",113.4,3,0.0,54.36,37.800000000000004,81162.0
2211,ES-2018-3566095,2018-08-25,2018-09-01,Standard Class,JF-15565,Jill Fjeld,Consumer,Nantes,Pays de la Loire,France,Central,OFF-AR-10002485,Office Supplies,Art,"Boston Markers, Easy-Erase",133.2,5,0.0,11.85,26.639999999999997,858931.083
7591,ES-2018-3566095,2018-03-25,2018-03-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,La Chapelle-sur-Erdre,Pays de la Loire,France,Central,OFF-FA-10003462,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",42.36,4,0.0,11.76,10.59,858931.083
1430,ES-2018-3566095,2018-03-10,2018-03-14,Standard Class,SC-20305,Sean Christensen,Consumer,Mougins,Provence-Alpes-Côte d'Azur,France,Central,TEC-MA-10001335,Technology,Machines,"Epson Printer, Durable",446.658,2,0.15,120.858,223.329,858931.083
1431,ES-2018-3566095,2018-03-10,2018-03-14,Standard Class,SC-20305,Sean Christensen,Consumer,Mougins,Provence-Alpes-Côte d'Azur,France,Central,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",66.15,3,0.0,11.88,22.05,858931.083
6195,ES-2018-3566095,2018-08-04,2018-08-09,Standard Class,AG-10330,Alex Grayson,Consumer,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-LA-10004332,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",18.45,3,0.0,3.69,6.1499999999999995,858931.083
6196,ES-2018-3566095,2018-08-04,2018-08-09,Standard Class,AG-10330,Alex Grayson,Consumer,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-AR-10002805,Office Supplies,Art,"Boston Sketch Pad, Blue",194.4,4,0.0,83.52,48.6,858931.083
3006,ES-2018-3571679,2018-01-26,2018-01-31,Standard Class,MD-17350,Maribeth Dona,Consumer,Salzburg,Salzburg,Austria,Central,OFF-ST-10003764,Office Supplies,Storage,"Tenex Box, Industrial",118.86,7,0.0,55.86,16.98,81162.0
3289,ES-2018-3571990,2018-01-21,2018-01-26,Standard Class,AI-10855,Arianne Irving,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Central,OFF-AR-10000659,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",121.08,4,0.0,41.16,30.27,628840.0305
3290,ES-2018-3571990,2018-01-21,2018-01-26,Standard Class,AI-10855,Arianne Irving,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Central,OFF-SU-10000076,Office Supplies,Supplies,"Acme Trimmer, Easy Grip",138.6,3,0.0,30.42,46.199999999999996,628840.0305
322,ES-2018-3573530,2018-03-27,2018-03-29,Second Class,SM-20905,Susan MacKendrick,Consumer,Saint-Nazaire,Pays de la Loire,France,Central,OFF-AR-10003113,Office Supplies,Art,"Binney & Smith Pens, Blue",35.82,3,0.0,15.03,11.94,858931.083
2121,ES-2018-3575398,2018-01-06,2018-01-09,Second Class,CS-12355,Christine Sundaresam,Consumer,Ingolstadt,Bavaria,Germany,Central,FUR-CH-10002085,Furniture,Chairs,"Novimex Steel Folding Chair, Red",148.014,2,0.1,54.234,74.007,628840.0305
3636,ES-2018-3575398,2018-09-30,2018-10-04,Standard Class,AG-10765,Anthony Garverick,Home Office,Kerpen,North Rhine-Westphalia,Germany,Central,OFF-BI-10004448,Office Supplies,Binders,"Ibico Binder, Clear",74.7,5,0.0,6.6,14.940000000000001,628840.0305
2347,ES-2018-3582654,2018-10-23,2018-10-26,First Class,GT-14710,Greg Tran,Consumer,Ulm,Baden-Württemberg,Germany,Central,TEC-MA-10003787,Technology,Machines,"Panasonic Inkjet, Wireless",936.27,3,0.0,65.52,312.09,628840.0305
8986,ES-2018-3604759,2018-04-03,2018-04-07,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Boulogne-Billancourt,Ile-de-France,France,Central,TEC-MA-10002629,Technology,Machines,"Konica Inkjet, Wireless",1599.156,6,0.15,37.476,266.526,858931.083
5992,ES-2018-3606209,2018-11-08,2018-11-14,Standard Class,EB-14110,Eugene Barchas,Consumer,Valladolid,Castile and León,Spain,South,OFF-AR-10001228,Office Supplies,Art,"Stanley Markers, Water Color",152.28,6,0.0,50.22,25.38,287146.68
5993,ES-2018-3606209,2018-11-08,2018-11-14,Standard Class,EB-14110,Eugene Barchas,Consumer,Valladolid,Castile and León,Spain,South,FUR-BO-10003604,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",376.74,3,0.0,48.96,125.58,287146.68
9453,ES-2018-3607035,2018-08-03,2018-08-06,First Class,SC-20380,Shahid Collister,Consumer,Florence,Tuscany,Italy,South,OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",55.98,2,0.0,18.42,27.99,289709.658
9454,ES-2018-3607035,2018-08-03,2018-08-06,First Class,SC-20380,Shahid Collister,Consumer,Florence,Tuscany,Italy,South,TEC-MA-10003607,Technology,Machines,"Okidata Receipt Printer, Red",216.108,3,0.4,-82.872,72.036,289709.658
8334,ES-2018-3609825,2018-05-01,2018-05-03,First Class,XP-21865,Xylona Preis,Consumer,Nice,Provence-Alpes-Côte d'Azur,France,Central,OFF-ST-10001213,Office Supplies,Storage,"Smead Shelving, Industrial",88.938,2,0.1,13.818,44.469,858931.083
2961,ES-2018-3610236,2018-01-16,2018-01-21,Standard Class,RM-19375,Raymond Messe,Consumer,Frankfurt,Hesse,Germany,Central,OFF-BI-10004541,Office Supplies,Binders,"Wilson Jones Binder, Durable",145.2,10,0.0,5.7,14.52,628840.0305
517,ES-2018-3610373,2018-08-04,2018-08-10,Standard Class,MC-17845,Michael Chen,Consumer,Sarcelles,Ile-de-France,France,Central,OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear",75.33,9,0.0,27.81,8.37,858931.083
943,ES-2018-3625378,2018-12-29,2019-01-03,Standard Class,CS-12490,Cindy Schnelling,Corporate,Sarcelles,Ile-de-France,France,Central,OFF-AR-10002433,Office Supplies,Art,"Stanley Pens, Easy-Erase",30.96,3,0.0,13.59,10.32,858931.083
6605,ES-2018-3625378,2018-12-10,2018-12-17,Standard Class,BP-11290,Beth Paige,Consumer,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",205.44,4,0.0,39.0,51.36,858931.083
6606,ES-2018-3625378,2018-12-10,2018-12-17,Standard Class,BP-11290,Beth Paige,Consumer,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-AR-10002165,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",99.72,2,0.0,0.0,49.86,858931.083
8982,ES-2018-3626252,2018-11-10,2018-11-15,Standard Class,MH-17290,Marc Harrigan,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,Central,OFF-ST-10000624,Office Supplies,Storage,"Eldon File Cart, Single Width",693.198,6,0.1,253.998,115.533,858931.083
7669,ES-2018-3627192,2018-11-26,2018-12-01,Standard Class,IM-15055,Ionia McGrath,Consumer,Lisieux,Normandy,France,Central,TEC-MA-10001934,Technology,Machines,"StarTech Printer, Red",645.966,3,0.15,212.706,215.322,858931.083
1649,ES-2018-3629794,2018-08-21,2018-08-26,Standard Class,DW-13195,David Wiener,Corporate,Bar-le-Duc,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-BI-10004541,Office Supplies,Binders,"Wilson Jones Binder, Durable",72.6,5,0.0,2.85,14.52,858931.083
1650,ES-2018-3629794,2018-08-21,2018-08-26,Standard Class,DW-13195,David Wiener,Corporate,Bar-le-Duc,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-BI-10001723,Office Supplies,Binders,"Avery Binder, Clear",24.72,2,0.0,2.46,12.36,858931.083
1651,ES-2018-3629794,2018-08-21,2018-08-26,Standard Class,DW-13195,David Wiener,Corporate,Bar-le-Duc,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-BI-10000368,Office Supplies,Binders,"Avery Binder Covers, Durable",25.14,2,0.0,3.24,12.57,858931.083
2400,ES-2018-3632460,2018-02-05,2018-02-07,Second Class,JJ-15760,Joel Jenkins,Home Office,Nice,Provence-Alpes-Côte d'Azur,France,Central,FUR-FU-10004459,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",170.28,4,0.0,30.6,42.57,858931.083
2401,ES-2018-3632460,2018-02-05,2018-02-07,Second Class,JJ-15760,Joel Jenkins,Home Office,Nice,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10001058,Office Supplies,Binders,"Ibico Binding Machine, Clear",101.76,2,0.0,46.8,50.88,858931.083
2402,ES-2018-3632460,2018-02-05,2018-02-07,Second Class,JJ-15760,Joel Jenkins,Home Office,Nice,Provence-Alpes-Côte d'Azur,France,Central,FUR-CH-10004506,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",380.16,5,0.1,-21.24,76.032000000000011,858931.083
2403,ES-2018-3632460,2018-02-05,2018-02-07,Second Class,JJ-15760,Joel Jenkins,Home Office,Nice,Provence-Alpes-Côte d'Azur,France,Central,FUR-CH-10002819,Furniture,Chairs,"SAFCO Chairmat, Red",107.676,2,0.1,13.116,53.838,858931.083
618,ES-2018-3632460,2018-09-17,2018-09-24,Standard Class,TS-21160,Theresa Swint,Corporate,Marseille,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10001253,Office Supplies,Binders,"Acco Binder Covers, Recycled",54.72,4,0.0,16.32,13.68,858931.083
619,ES-2018-3632460,2018-09-17,2018-09-24,Standard Class,TS-21160,Theresa Swint,Corporate,Marseille,Provence-Alpes-Côte d'Azur,France,Central,FUR-CH-10001037,Furniture,Chairs,"SAFCO Chairmat, Adjustable",504.711,9,0.1,67.041,56.079,858931.083
5070,ES-2018-3634447,2018-06-17,2018-06-22,Standard Class,BD-11770,Bryan Davis,Consumer,Grenoble,Auvergne-Rhône-Alpes,France,Central,OFF-LA-10004737,Office Supplies,Labels,"Avery Shipping Labels, 5000 Label Set",36.72,3,0.0,13.95,12.24,858931.083
2800,ES-2018-3638264,2018-12-24,2018-12-30,Standard Class,TB-21250,Tim Brockman,Consumer,Dortmund,North Rhine-Westphalia,Germany,Central,TEC-CO-10000338,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",382.14,2,0.0,91.68,191.07,628840.0305
6558,ES-2018-3645637,2018-10-24,2018-10-24,Same Day,AR-10345,Alex Russell,Corporate,Kotka,Kymenlaakso,Finland,North,FUR-CH-10002030,Furniture,Chairs,"Office Star Swivel Stool, Red",173.94,1,0.0,8.67,173.94,20704.35
1904,ES-2018-3648745,2018-09-03,2018-09-07,Standard Class,CM-12445,Chuck Magee,Consumer,Courbevoie,Ile-de-France,France,Central,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width",43.659,1,0.1,10.659,43.659,858931.083
6419,ES-2018-3653593,2018-02-10,2018-02-13,First Class,IL-15100,Ivan Liston,Consumer,Kalundborg,Zealand,Denmark,North,FUR-FU-10000502,Furniture,Furnishings,"Deflect-O Clock, Black",160.992,8,0.6,-229.488,20.124,8638.053
6420,ES-2018-3653593,2018-02-10,2018-02-13,First Class,IL-15100,Ivan Liston,Consumer,Kalundborg,Zealand,Denmark,North,FUR-CH-10002752,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two",31.935,1,0.5,-11.505,31.935,8638.053
6421,ES-2018-3653593,2018-02-10,2018-02-13,First Class,IL-15100,Ivan Liston,Consumer,Kalundborg,Zealand,Denmark,North,OFF-PA-10002338,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",49.77,6,0.5,-4.05,8.295,8638.053
192,ES-2018-3655961,2018-12-16,2018-12-21,Standard Class,PB-19210,Phillip Breyer,Corporate,Pontault-Combault,Ile-de-France,France,Central,OFF-PA-10000450,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",67.86,2,0.0,27.78,33.93,858931.083
193,ES-2018-3655961,2018-12-16,2018-12-21,Standard Class,PB-19210,Phillip Breyer,Corporate,Pontault-Combault,Ile-de-France,France,Central,TEC-AC-10004679,Technology,Accessories,"Enermax Flash Drive, Programmable",129.06,3,0.0,46.44,43.02,858931.083
194,ES-2018-3655961,2018-12-16,2018-12-21,Standard Class,PB-19210,Phillip Breyer,Corporate,Pontault-Combault,Ile-de-France,France,Central,OFF-ST-10001999,Office Supplies,Storage,"Tenex Folders, Wire Frame",260.793,13,0.1,109.863,20.061,858931.083
195,ES-2018-3655961,2018-12-16,2018-12-21,Standard Class,PB-19210,Phillip Breyer,Corporate,Pontault-Combault,Ile-de-France,France,Central,OFF-ST-10003204,Office Supplies,Storage,"Tenex Trays, Industrial",196.884,4,0.1,-0.036,49.221,858931.083
196,ES-2018-3655961,2018-12-16,2018-12-21,Standard Class,PB-19210,Phillip Breyer,Corporate,Pontault-Combault,Ile-de-France,France,Central,OFF-EN-10002065,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",36.0,5,0.0,16.2,7.2,858931.083
6256,ES-2018-3661350,2018-07-11,2018-07-16,Standard Class,EH-13765,Edward Hooks,Corporate,Pescara,Abruzzi,Italy,South,FUR-BO-10002812,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",504.09,3,0.0,115.92,168.03,289709.658
1813,ES-2018-3667834,2018-04-09,2018-04-14,Standard Class,TS-21370,Todd Sumrall,Corporate,Detmold,North Rhine-Westphalia,Germany,Central,OFF-SU-10002653,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",52.92,2,0.0,18.48,26.46,628840.0305
8539,ES-2018-3669512,2018-06-19,2018-06-24,Standard Class,JK-16090,Juliana Krohn,Consumer,Carquefou,Pays de la Loire,France,Central,OFF-EN-10000788,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",42.0,2,0.0,6.72,21.0,858931.083
6201,ES-2018-3688258,2018-08-18,2018-08-24,Standard Class,NP-18700,Nora Preis,Consumer,Copenhagen,Hovedstaden,Denmark,North,TEC-AC-10003611,Technology,Accessories,"Memorex Mouse, USB",70.95,5,0.5,-44.1,14.190000000000001,8638.053
6202,ES-2018-3688258,2018-08-18,2018-08-24,Standard Class,NP-18700,Nora Preis,Consumer,Copenhagen,Hovedstaden,Denmark,North,TEC-AC-10003920,Technology,Accessories,"Belkin Keyboard, Bluetooth",83.88,2,0.5,-41.94,41.94,8638.053
7245,ES-2018-3691479,2018-06-10,2018-06-12,First Class,FH-14365,Fred Hopkins,Corporate,Palma de Mallorca,Balearic Islands,Spain,South,TEC-PH-10000493,Technology,Phones,"Apple Smart Phone, Full Size",2295.0,4,0.1,459.0,573.75,287146.68
7246,ES-2018-3691479,2018-06-10,2018-06-12,First Class,FH-14365,Fred Hopkins,Corporate,Palma de Mallorca,Balearic Islands,Spain,South,FUR-BO-10003647,Furniture,Bookcases,"Ikea Classic Bookcase, Pine",826.2,2,0.0,16.5,413.1,287146.68
7247,ES-2018-3691479,2018-06-10,2018-06-12,First Class,FH-14365,Fred Hopkins,Corporate,Palma de Mallorca,Balearic Islands,Spain,South,OFF-AP-10000228,Office Supplies,Appliances,"Cuisinart Blender, White",390.78,6,0.0,148.32,65.13,287146.68
7248,ES-2018-3691479,2018-06-10,2018-06-12,First Class,FH-14365,Fred Hopkins,Corporate,Palma de Mallorca,Balearic Islands,Spain,South,OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame",213.975,5,0.1,7.125,42.795,287146.68
5846,ES-2018-3691479,2018-11-12,2018-11-16,Standard Class,BM-11785,Bryan Mills,Consumer,Zamora,Castile and León,Spain,South,TEC-PH-10001066,Technology,Phones,"Apple Smart Phone, Cordless",2863.35,5,0.1,381.75,572.67,287146.68
3103,ES-2018-3701138,2018-02-06,2018-02-13,Standard Class,CR-12820,Cyra Reiten,Home Office,Stuttgart,Baden-Württemberg,Germany,Central,OFF-BI-10002570,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",113.04,4,0.0,23.64,28.26,628840.0305
3047,ES-2018-3703813,2018-04-19,2018-04-22,First Class,CS-11845,Cari Sayre,Corporate,Lund,Skåne,Sweden,North,OFF-FA-10004657,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",34.125,5,0.5,-12.375,6.825,30491.403
3048,ES-2018-3703813,2018-04-19,2018-04-22,First Class,CS-11845,Cari Sayre,Corporate,Lund,Skåne,Sweden,North,FUR-BO-10004430,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",170.73,2,0.5,-140.01,85.365,30491.403
3322,ES-2018-3704704,2018-08-28,2018-09-01,Standard Class,CC-12220,Chris Cortes,Consumer,Paris,Ile-de-France,France,Central,OFF-ST-10004739,Office Supplies,Storage,"Rogers Folders, Industrial",84.159,3,0.1,3.699,28.053,858931.083
3323,ES-2018-3704704,2018-08-28,2018-09-01,Standard Class,CC-12220,Chris Cortes,Consumer,Paris,Ile-de-France,France,Central,OFF-AR-10003217,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.02,2,0.0,14.28,17.01,858931.083
6923,ES-2018-3704704,2018-12-30,2019-01-01,First Class,JK-15370,Jay Kimmel,Consumer,Saint-Denis,Ile-de-France,France,Central,OFF-EN-10002008,Office Supplies,Envelopes,"Cameo Mailers, Recycled",147.84,4,0.0,33.96,36.96,858931.083
9787,ES-2018-3705262,2018-08-18,2018-08-21,Second Class,IM-15070,Irene Maddox,Consumer,Meudon,Ile-de-France,France,Central,OFF-ST-10001554,Office Supplies,Storage,"Tenex File Cart, Industrial",362.151,3,0.1,36.171,120.717,858931.083
9788,ES-2018-3705262,2018-08-18,2018-08-21,Second Class,IM-15070,Irene Maddox,Consumer,Meudon,Ile-de-France,France,Central,OFF-SU-10002379,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",191.31,7,0.0,7.56,27.330000000000002,858931.083
8359,ES-2018-3712711,2018-06-25,2018-06-29,Second Class,KB-16405,Katrina Bavinger,Home Office,Berlin,Berlin,Germany,Central,FUR-CH-10003772,Furniture,Chairs,"Office Star Chairmat, Red",315.936,6,0.2,78.876,52.656,628840.0305
8360,ES-2018-3712711,2018-06-25,2018-06-29,Second Class,KB-16405,Katrina Bavinger,Home Office,Berlin,Berlin,Germany,Central,OFF-EN-10000556,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",133.164,3,0.1,-0.036,44.388,628840.0305
8361,ES-2018-3712711,2018-06-25,2018-06-29,Second Class,KB-16405,Katrina Bavinger,Home Office,Berlin,Berlin,Germany,Central,FUR-TA-10003790,Furniture,Tables,"Bevis Computer Table, Fully Assembled",1631.916,6,0.45,-504.504,271.986,628840.0305
3913,ES-2018-3715669,2018-09-10,2018-09-15,Second Class,TB-21520,Tracy Blumstein,Consumer,Brescia,Lombardy,Italy,South,OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear",98.46,2,0.0,39.36,49.23,289709.658
3189,ES-2018-3719722,2018-09-23,2018-09-28,Standard Class,LE-16810,Laurel Elliston,Consumer,Vienna,Vienna,Austria,Central,FUR-CH-10000603,Furniture,Chairs,"Hon Bag Chairs, Red",90.3,2,0.0,29.76,45.15,81162.0
3190,ES-2018-3719722,2018-09-23,2018-09-28,Standard Class,LE-16810,Laurel Elliston,Consumer,Vienna,Vienna,Austria,Central,OFF-BI-10000267,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",12.9,2,0.0,4.98,6.45,81162.0
994,ES-2018-3730302,2018-11-10,2018-11-15,Second Class,CP-12340,Christine Phan,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Central,TEC-AC-10001636,Technology,Accessories,"Belkin Mouse, Erganomic",192.6,5,0.0,32.7,38.519999999999996,858931.083
995,ES-2018-3730302,2018-11-10,2018-11-15,Second Class,CP-12340,Christine Phan,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Central,OFF-PA-10000961,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",66.72,4,0.0,1.92,16.68,858931.083
6423,ES-2018-3733257,2018-09-11,2018-09-15,Standard Class,MG-17875,Michael Grace,Home Office,Wasquehal,Hauts-de-France,France,Central,TEC-CO-10001894,Technology,Copiers,"Sharp Copy Machine, High-Speed",406.98,2,0.15,138.84,203.49,858931.083
8509,ES-2018-3736084,2018-05-16,2018-05-21,Standard Class,RD-19480,Rick Duston,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Central,OFF-AP-10000509,Office Supplies,Appliances,"Hoover Refrigerator, Black",2365.605,5,0.1,551.955,473.121,628840.0305
8456,ES-2018-3738099,2018-09-16,2018-09-16,Same Day,MG-17695,Maureen Gnade,Consumer,Epinal,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-BI-10004644,Office Supplies,Binders,"Cardinal Index Tab, Durable",15.24,2,0.0,6.84,7.62,858931.083
8457,ES-2018-3738099,2018-09-16,2018-09-16,Same Day,MG-17695,Maureen Gnade,Consumer,Epinal,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-ST-10000643,Office Supplies,Storage,"Eldon Trays, Industrial",174.42,4,0.1,71.7,43.605,858931.083
2778,ES-2018-3745756,2018-11-29,2018-12-02,Second Class,SJ-20125,Sanjit Jacobs,Home Office,Girona,Catalonia,Spain,South,FUR-FU-10004422,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",103.2,2,0.0,49.5,51.6,287146.68
2779,ES-2018-3745756,2018-11-29,2018-12-02,Second Class,SJ-20125,Sanjit Jacobs,Home Office,Girona,Catalonia,Spain,South,OFF-SU-10004299,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",128.25,3,0.0,28.17,42.75,287146.68
2780,ES-2018-3745756,2018-11-29,2018-12-02,Second Class,SJ-20125,Sanjit Jacobs,Home Office,Girona,Catalonia,Spain,South,OFF-SU-10003758,Office Supplies,Supplies,"Fiskars Scissors, High Speed",46.32,2,0.0,22.2,23.16,287146.68
1275,ES-2018-3754715,2018-02-07,2018-02-11,Standard Class,LP-17080,Liz Pelletier,Consumer,Valencia,Valenciana,Spain,South,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",86.52,7,0.0,24.15,12.36,287146.68
1276,ES-2018-3754715,2018-02-07,2018-02-11,Standard Class,LP-17080,Liz Pelletier,Consumer,Valencia,Valenciana,Spain,South,TEC-MA-10002043,Technology,Machines,"Epson Receipt Printer, White",311.688,3,0.1,114.228,103.896,287146.68
1277,ES-2018-3754715,2018-02-07,2018-02-11,Standard Class,LP-17080,Liz Pelletier,Consumer,Valencia,Valenciana,Spain,South,OFF-FA-10001530,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",14.04,1,0.0,0.84,14.04,287146.68
1782,ES-2018-3758334,2018-04-14,2018-04-16,Second Class,AR-10825,Anthony Rawles,Corporate,Hamburg,Hamburg,Germany,Central,FUR-BO-10000596,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",1578.636,4,0.1,613.836,394.659,628840.0305
6519,ES-2018-3776783,2018-12-30,2019-01-04,Standard Class,TC-21475,Tony Chapman,Home Office,Munich,Bavaria,Germany,Central,FUR-FU-10000388,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",84.84,2,0.0,12.72,42.42,628840.0305
3583,ES-2018-3785216,2018-11-19,2018-11-23,Standard Class,HG-14845,Harry Greene,Consumer,Lille,Hauts-de-France,France,Central,OFF-SU-10001813,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",212.52,14,0.0,4.2,15.180000000000001,858931.083
3584,ES-2018-3785216,2018-11-19,2018-11-23,Standard Class,HG-14845,Harry Greene,Consumer,Lille,Hauts-de-France,France,Central,OFF-PA-10001523,Office Supplies,Paper,"Enermax Cards & Envelopes, Premium",94.2,2,0.0,27.3,47.1,858931.083
3585,ES-2018-3785216,2018-11-19,2018-11-23,Standard Class,HG-14845,Harry Greene,Consumer,Lille,Hauts-de-France,France,Central,FUR-CH-10002891,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",5729.346,14,0.1,63.546,409.239,858931.083
3586,ES-2018-3785216,2018-11-19,2018-11-23,Standard Class,HG-14845,Harry Greene,Consumer,Lille,Hauts-de-France,France,Central,TEC-CO-10001487,Technology,Copiers,"Canon Ink, Digital",249.543,2,0.15,-11.757,124.7715,858931.083
9636,ES-2018-3786667,2018-08-08,2018-08-10,Second Class,BE-11410,Bobby Elias,Consumer,Wiesbaden,Hesse,Germany,Central,OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame",128.385,3,0.1,4.275,42.794999999999995,628840.0305
5847,ES-2018-3794754,2018-12-03,2018-12-08,Standard Class,MG-18205,Mitch Gastineau,Corporate,Segovia,Castile and León,Spain,South,OFF-AR-10000980,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",78.3,3,0.0,20.34,26.099999999999998,287146.68
5848,ES-2018-3794754,2018-12-03,2018-12-08,Standard Class,MG-18205,Mitch Gastineau,Corporate,Segovia,Castile and León,Spain,South,OFF-AR-10001626,Office Supplies,Art,"BIC Pens, Blue",28.56,2,0.0,3.12,14.28,287146.68
6056,ES-2018-3800209,2018-11-20,2018-11-24,Standard Class,JC-15775,John Castell,Consumer,Kiel,Schleswig-Holstein,Germany,Central,TEC-PH-10000705,Technology,Phones,"Apple Headset, Cordless",380.55,5,0.0,79.8,76.11,628840.0305
6057,ES-2018-3800209,2018-11-20,2018-11-24,Standard Class,JC-15775,John Castell,Consumer,Kiel,Schleswig-Holstein,Germany,Central,OFF-PA-10001223,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",193.68,4,0.0,73.56,48.42,628840.0305
186,ES-2018-3802139,2018-06-23,2018-06-26,First Class,JP-16135,Julie Prescott,Home Office,Cannes,Provence-Alpes-Côte d'Azur,France,Central,OFF-FA-10000790,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",33.06,2,0.0,14.52,16.53,858931.083
8913,ES-2018-3802139,2018-12-05,2018-12-11,Standard Class,TS-21205,Thomas Seio,Corporate,Pau,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-SU-10003160,Office Supplies,Supplies,"Acme Ruler, High Speed",83.55,5,0.0,3.3,16.71,858931.083
2905,ES-2018-3808861,2018-11-15,2018-11-20,Second Class,RA-19285,Ralph Arnett,Consumer,Le Pré-Saint-Gervais,Ile-de-France,France,Central,FUR-FU-10004096,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",52.83,3,0.0,26.37,17.61,858931.083
2801,ES-2018-3811628,2018-04-15,2018-04-21,Standard Class,AS-10285,Alejandro Savely,Corporate,Naples,Campania,Italy,South,OFF-PA-10000908,Office Supplies,Paper,"Xerox Note Cards, Premium",79.11,3,0.0,15.75,26.37,289709.658
2802,ES-2018-3811628,2018-04-15,2018-04-21,Standard Class,AS-10285,Alejandro Savely,Corporate,Naples,Campania,Italy,South,FUR-FU-10001132,Furniture,Furnishings,"Deflect-O Frame, Erganomic",651.96,6,0.0,12.96,108.66000000000001,289709.658
